## Torsion are defined with the following atomIDs:
# dihed1: ai= 4079 aj= 2050 ak= 2061 al= 2065
# dihed2: ai= 2062 aj= 2063 ak= 2052 al= 4080
# dihed3: ai= 2048 aj= 2057 ak= 2058 al= 2064
# dihed4: ai= 2060 aj= 2059 ak= 2049 al= 4078
# dihed5: ai= 2069 aj= 2067 ak= 2053 al= 4081
# dihed6: ai= 2067 aj= 2069 ak= 2054 al= 4082
# Frame#   dihed1   dihed2   dihed3   dihed4   dihed5   dihed6
1766  170.710   -6.418   -2.185   -3.393  -11.660   25.931
1767  175.997   42.118  -39.545   14.539  -26.760   24.288
1768  179.134  164.821  -22.745   -5.348  -16.272   35.673
1769  168.023  168.015  -25.745  -17.123    9.202   10.852
1770  164.630   29.942  -24.753   -7.381    2.431   75.470
1771  163.720   22.027  -30.896   -0.593   14.327 -145.774
1772 -179.166   11.157  -35.461   15.842    3.660 -172.048
1773  176.312    9.287  -22.326  -22.752   35.814 -155.405
1774  176.055   13.285  -25.822  -21.494    7.901  -16.461
1775  170.991    8.071  -32.373   -9.566    0.062   22.959
1776 -161.055    5.152  -36.101    2.961  -31.732   28.413
1777  173.290   21.320  -29.768    7.153   -5.907   43.394
1778 -177.336  170.761   38.229    3.937  -37.741   16.422
1779  172.512 -172.097   30.318   -1.997   -5.610    5.892
1780 -171.599  156.729   23.877    0.706   -6.821  -16.666
1781 -159.811   40.389   18.605   13.164   12.343  -11.997
1782  173.295   27.941   38.313  -28.930   19.432   -5.832
1783  173.443   48.127   -3.973  -30.194    4.392  -15.811
1784  178.114   31.011   51.690   17.277   14.707  -66.905
1785  173.805  177.195   44.493   25.265   -7.661   -1.865
1786 -177.854   35.593   34.018   10.750  -21.869  -24.387
1787 -178.423  173.909   32.693   12.656    5.778   14.724
1788  174.059  174.464   44.895   -8.104   20.641   -7.645
1789 -155.873  159.329   40.412    2.259  -32.755  -10.754
1790 -172.165    1.285   44.726   -2.003  -60.335   -4.948
1791 -176.184   30.203   28.991   -1.118   -2.610   10.367
1792 -146.044   19.833   31.431   26.600    1.425  -22.639
1793  175.072  160.780   49.924   -1.368    8.472  -15.338
1794 -178.406  160.182   65.146   23.654   21.561  -36.798
1795  178.361   19.347   37.498   -0.936   -1.268  -25.833
1796 -165.859   23.281   64.257   -3.477  -23.905    6.987
1797 -172.990   26.589   28.304  -19.724   -5.856  -10.478
1798 -173.918    9.548  -18.899   -4.711   -7.673  172.690
1799 -174.289   32.407  -43.562   18.309  -12.263  157.359
1800  179.453 -165.394  -36.030   15.280   19.122  136.251
1801  179.015   57.420  -40.084  -21.143   26.454  166.386
1802 -175.966   46.090  -47.086   -0.423   17.440  167.686
1803  171.218    2.617  -46.152  -14.934   -3.375  172.831
1804  179.644  153.985  -43.296   15.478   10.017  159.665
1805  176.633  145.565  -40.493    6.925    0.938  179.036
1806  170.950   22.792  -40.101   17.098   11.233    9.187
1807 -178.589   48.620   19.188    2.364   -2.240    4.389
1808 -167.288   27.855  -21.435    0.561    3.070  165.792
1809  170.058   10.865  -29.749    2.231   17.505 -174.239
1810 -168.827   20.787  -31.746   -6.190   28.891 -170.009
1811  175.714   42.229   41.035  -12.884   32.434  151.355
1812 -176.294   12.361   26.057    2.111    5.931  -37.799
1813 -172.987   46.708  -29.931  -15.516   -0.918  -27.545
1814 -177.756  -14.160  -35.990   -1.523    5.696    2.876
1815  171.413  138.772  -43.731  131.954    7.159   -6.341
1816  168.089   20.468  -49.438  136.421  -54.981  -26.475
1817  177.772   33.130   16.431   14.207    7.985  -37.764
1818 -171.752   -1.815  -25.228   13.429   18.944  -14.433
1819  171.951   16.307  -32.901  -15.738    5.310   -8.112
1820 -178.427   -4.516   -0.167    6.697  -19.310   27.728
1821 -173.892   13.980   57.180   -2.881  -26.460 -168.493
1822 -169.207  163.894   59.624  -15.298   17.916  172.716
1823  159.143  147.511   53.663   -7.171    0.677 -164.848
1824 -169.129   19.085   58.836   -7.639 -148.443  162.067
1825 -173.780  165.689   54.937    8.339    5.297  178.534
1826  175.840   19.893   43.855   -5.895    1.185  173.176
1827 -176.452    2.549   52.210  -15.582   -3.437  169.118
1828 -170.338   36.825   30.832  -23.301   11.815 -175.129
1829  174.710   15.385   42.985   24.932   10.183  164.536
1830 -178.938 -171.540   40.139    6.519   17.701  179.307
1831  172.031  176.798   41.445    4.899   15.365 -176.005
1832 -173.468  146.359   56.754   14.206  -13.358  156.706
1833  160.965  170.735   41.145   24.750   21.411  179.532
1834  178.995   32.908   47.993   24.494  -11.916  163.097
1835  173.103   18.564   28.580    8.119    4.456  170.457
1836  177.821  166.511   21.463   -3.998   -5.286 -162.114
1837  177.908   -4.415   31.822   23.234   26.831  172.967
1838  166.754    9.774   21.701  -17.945   -9.294   11.391
1839  170.727   25.544   54.950    5.039  -78.081  -26.043
1840 -177.050   30.273   28.210   -9.754   -0.459  -22.430
1841  168.430 -178.692   61.350  -13.793  -67.819  -28.160
1842 -179.809  178.718   28.849   17.006   23.127  -27.198
1843 -158.563  177.953   55.227  -14.464   16.209    4.313
1844 -179.442   44.219   30.985   -7.096   21.800  -40.373
1845  179.317    4.481   54.832  -17.717   25.930  -19.785
1846  173.745   40.838   48.661   57.635   -3.463  -42.043
1847 -172.955    2.544   49.596    8.458  -11.612  -31.520
1848 -166.395  156.650   -3.660   -9.788    7.770   18.217
1849 -174.636    5.893  -39.271  -33.712  -29.411   19.626
1850 -174.273  167.803    7.993   -0.321  -12.360    2.201
1851  171.623  150.517  -18.847   -0.628    4.339   33.841
1852  175.518  155.948  -36.725   26.215    9.306   20.338
1853 -177.771   39.866  -30.599  -24.870   -9.240 -143.388
1854 -177.423    7.793  -35.259    1.130   28.508 -151.067
1855 -171.031 -177.691  -19.990   14.942    7.197 -144.248
1856 -178.668 -174.855  -42.043   13.324    9.010 -171.104
1857 -177.441  136.810  -49.342    5.019  -20.882 -133.234
1858  165.969   -2.597  -44.431   -8.167   18.436 -144.931
1859  172.691 -170.959  -15.093   24.953  -14.761 -161.577
1860  167.696  171.943  -32.838   -1.559   27.624 -167.320
1861 -167.495  179.925  -44.119   -6.241  -32.902  167.504
1862  163.672  129.609  -30.768   -1.914  -14.012  178.600
1863  178.221 -172.770  -48.063    6.904  -18.900 -167.362
1864 -174.089   34.775  -39.319   10.746   38.840  175.473
1865 -179.452   58.137  -48.850   -3.638   10.596  178.328
1866  171.494   18.848  -29.198  -32.335   18.403  152.088
1867 -179.625  165.741  -44.671  -17.737   25.043  176.706
1868  174.764  -14.935  -31.102  -25.407   28.306  177.069
1869 -174.448   12.869  -36.655   40.103   20.810 -169.214
1870 -160.097  150.762  -42.057   15.428   14.849 -136.880
1871  160.004    2.738  -33.346    6.216   58.810  -33.524
1872 -168.884   27.691  -54.274   -7.986   -7.582    6.787
1873  171.809  164.580  -45.216  -13.612    9.262 -140.772
1874  174.478    0.818  -31.795  -13.830    5.779 -174.741
1875 -177.991  161.713  -38.660   -1.298    6.533 -156.170
1876  163.112  156.663  -41.275    7.711    6.905  169.967
1877  164.996  171.064  -26.023  -15.705   -8.475 -168.928
1878  169.212   29.374  -10.313   23.399   46.024  153.575
1879  179.346  176.284  -33.920  -34.538   -8.385 -171.888
1880 -177.311  179.816  -41.690    8.512   43.996  157.218
1881  174.381  169.704  -49.751    0.351    6.287 -167.242
1882  179.154 -172.330  -39.494  -23.302   -8.522  171.634
1883  175.902   27.588  -40.447   12.599   -0.780 -130.150
1884 -164.155  178.822  -34.603   -1.420  -14.454 -171.881
1885 -171.921   21.559  -20.874   16.949    4.625 -150.326
1886  176.160   -0.754  -17.233    1.398  -17.608  165.750
1887 -161.733   32.191  -22.341   10.144   42.551 -161.167
1888 -177.608  175.058  -30.769    8.608   11.093 -147.319
1889 -167.778  154.867  -42.295   24.112   21.720 -166.845
1890 -165.664   37.251  -44.542    3.144   10.882 -175.812
1891 -164.816    8.857  -19.083   -5.455   11.435 -163.671
1892 -166.453   -8.791  -37.577   -4.099  -15.512  172.098
1893  165.383  144.091  -27.462  -19.217   -0.920 -165.092
1894  179.725   25.074  -48.374   -1.277    9.570   26.911
1895 -176.716   -9.925  -38.038   -9.615   20.699    5.535
1896  172.808 -172.790  -36.628  -18.081   -5.643 -164.489
1897  173.713    0.016  -44.836  -13.195   52.190  -43.885
1898 -171.566 -173.354  -32.183  -15.514    1.207  -21.717
1899  175.235   -2.122  -29.442   10.953   30.684  162.623
1900 -164.158   -5.288  -27.113  -25.236   16.303 -139.721
1901  177.511   25.462  -29.988    1.729   18.105 -157.768
1902 -171.335   -1.898  -35.135  -13.500   -3.705  168.725
1903  177.264    1.785  -44.337   18.951    5.429 -172.609
1904 -179.557   10.362    3.967  -24.837    3.408 -148.602
1905 -173.781    6.715   22.757    2.564   -5.586  175.632
1906  176.431   29.346   11.657    3.607    9.423 -163.974
1907  177.482   39.670   11.308   32.618   24.541  176.535
1908  179.632    8.258   17.758  -21.560   32.406 -166.781
1909  176.749   19.991   29.393   -0.176   11.504 -168.566
1910  155.371  175.585   43.804   26.363   19.664 -173.457
1911  176.007 -176.701   22.525   -4.898    5.349 -154.247
1912  170.128  164.951   27.244    4.573   -0.814 -178.521
1913 -163.544   14.120   43.892  -14.819   17.306  178.477
1914 -164.760 -178.603   44.988   -8.315   -3.627 -178.306
1915 -178.097  160.250   54.215    5.871    6.486  157.880
1916  178.828 -174.923   38.253   10.279    9.654  172.862
1917 -175.724   16.082   48.359   -3.574  -23.498  178.849
1918 -171.705   -1.067   30.624   -0.226    4.413  168.479
1919  170.045  -12.816   14.834    5.131    2.497 -153.271
1920  178.246    0.071   47.552  -12.361    9.612 -170.387
1921 -172.872   -3.276   27.915    1.264   -8.040 -175.160
1922 -176.397    7.240   53.195    8.991   -8.027  167.412
1923 -175.595  -12.491   32.283   -1.460    2.507  166.817
1924 -163.377   21.974   41.261    2.555   -2.524  162.233
1925 -179.071  -18.347   20.988   -0.560    0.538 -169.745
1926 -177.531    1.026   20.757   24.000  -11.635  176.857
1927  167.526   43.470   55.406    6.022   22.404 -169.803
1928  172.604   16.423   41.620   28.160   -5.740  161.210
1929  175.290   30.926   21.000   43.959   -7.230  150.962
1930  165.867   14.068   16.723   21.280   -2.610 -168.495
1931 -173.037  167.242   37.610   26.815  -37.862  -13.338
1932 -168.064  177.859   44.726   18.500   32.305 -179.050
1933  179.011   22.896   29.096   29.388  -10.659  157.753
1934 -154.908    9.295   45.438   -0.227   28.983  169.685
1935  177.592   10.367   42.149   -9.143    0.092    0.321
1936 -172.647   11.023   43.315    9.226   -0.913 -175.980
1937 -165.733  179.942   35.268    4.873  -15.875  155.147
1938  179.180  161.361   38.654   14.908   -1.408 -169.994
1939 -176.774  160.797   45.725   23.518    0.140  172.369
1940  171.206   -1.482   42.795   24.913  -18.559  162.794
1941  169.372   32.772   32.886  -21.017  -10.343 -173.075
1942 -173.315  166.801   34.214  -10.842   -8.291 -173.497
1943  178.904   14.740   32.705   27.122    4.066 -165.033
1944  170.396  165.506   58.095    2.512   -5.053  174.509
1945 -174.707  173.331   45.160   -6.285   19.813 -134.536
1946  173.644  177.310   47.649    2.080   13.998  160.525
1947 -175.152  148.547   27.176    8.909   29.349  179.714
1948  175.376  175.281  -45.902   11.226  -53.678 -120.459
1949 -172.399  133.727  -46.223  -15.844   -4.594 -139.550
1950 -173.139   29.927  -34.010   -8.083   60.286 -167.424
1951 -178.594  166.820  -31.709   21.003    1.180  168.892
1952  178.150   94.247  -44.021   12.900   13.096 -175.053
1953 -171.571  152.728  -27.219   -4.993   -8.374 -165.649
1954 -178.737 -168.542  -40.200  -22.280  -17.394  176.675
1955 -159.542  121.335  -27.725  -23.393   -0.814  173.133
1956 -173.246   31.746  -50.589   -1.841  -19.401  169.697
1957  179.185 -173.869  -45.090   10.966    4.722 -160.245
1958 -170.641   95.795  -27.808  -22.003    5.150 -175.787
1959  173.964   37.521  -17.804  -16.838   33.074  165.991
1960 -178.192   18.116  -38.486   41.813   38.394 -152.153
1961  175.076   17.721  -43.094  -16.127   36.672 -178.671
1962 -170.922   -5.968  -31.809  -16.423   65.138 -168.081
1963 -175.367   32.005  -52.540  -22.631   52.799 -133.010
1964  169.488 -170.603  -43.571   30.210   44.833 -163.048
1965  177.647 -179.582  -48.004   -5.266   -8.917 -169.585
1966  178.163  142.407  -16.093    6.908    7.968  167.313
1967 -169.975   20.007  -28.996  -13.450    1.544  108.936
1968  173.765  144.517  -48.698  -20.523  -21.257 -176.297
1969  176.223  149.272  -33.389    1.362   17.362 -171.125
1970  178.715   -2.469  -34.964  -10.947   -6.642 -165.346
1971  170.334  163.781  -32.216   -6.768  -22.474 -178.982
1972 -174.928   32.371  -33.857    3.916   21.802  164.256
1973 -171.454 -179.267  -29.874  -67.921    7.056  179.373
1974 -167.245  130.090  -47.834  -18.218   40.099   32.165
1975  167.805  -17.167  -55.202   -2.122  -15.544  -41.906
1976 -166.429   17.431  -30.997   -7.730   16.724 -161.577
1977  174.575  177.918  -46.129   -0.052    0.455  170.740
1978  179.010   -3.353  -20.658   10.485  -16.960  156.722
1979  157.960  176.854  -37.996  -20.907   40.432  142.690
1980 -178.138  -19.411  -34.204   27.515  -18.643 -149.936
1981 -175.528   19.448  -31.442    1.648   31.390  165.400
1982  176.859   14.295  -38.191  -19.067   50.566    5.591
1983 -178.616  175.508  -40.331   13.640   -5.680    2.776
1984  175.107  175.377  -35.802    2.453   38.421  167.055
1985 -164.877  178.937  -40.450    3.602   30.141  -15.593
1986  171.746  -20.401  -49.090   -4.832   53.258   13.455
1987  178.846   23.216  -51.694   35.553   25.131   -3.013
1988  178.801 -172.876  -31.310   11.731   19.292   27.791
1989  178.742   28.671  -41.787   -5.976    8.544  -13.046
1990  176.536  178.665  -45.956    9.775   10.852 -170.785
1991 -177.840 -170.322  -33.258    5.681    4.677  169.430
1992  179.342 -171.637  -26.651    0.365   23.132  175.080
1993 -176.398   61.001  -37.073   -7.832   11.702 -179.745
1994  169.738   37.851  -51.334   11.232   48.684    8.662
1995  175.949 -166.438  -52.938  -21.267    2.743  -30.627
1996 -175.643   -7.553  -32.519    7.075   21.989   -9.275
1997 -159.296  165.900  -46.514    6.616   12.282 -147.417
1998  177.341  164.427  -36.496    8.492   24.271 -153.170
1999  175.224  177.490  -47.259  -20.041   39.489   42.123
2000 -179.453  166.111  -45.820    9.045   32.659  -36.995
2001 -169.687    4.051  -43.308   11.601    1.209 -174.472
2002  179.827   16.007  -35.469    9.534    0.191 -158.762
2003  171.882    9.040  -43.234   22.708  -17.303  129.858
2004  177.611   11.849  -38.474   22.479   42.068 -176.828
2005 -171.869  -12.099  -23.803   -4.425    2.390  177.695
2006 -172.073    4.727  -25.764    7.071   -8.082  169.469
2007 -176.817   34.341  -34.963   22.125  -20.304 -173.456
2008  175.178    9.034  -26.976   24.573   -4.232 -166.025
2009 -177.120   26.524  -37.196   12.409  -25.854  173.904
2010  175.779   27.492  -31.447   -0.511   11.572 -156.577
2011 -166.312    3.724  -47.022  -15.114  -38.889 -161.999
2012 -173.875   10.989  -25.217   16.063  -25.347 -177.401
2013 -177.919   60.005  -32.368    0.594  -44.037  147.814
2014  172.619 -178.047  -53.673   14.548  -14.208  169.904
2015 -164.890  162.108   -7.766   13.921  -15.152  148.510
2016 -176.148    4.533  -34.635   12.120   -4.416 -175.069
2017  177.540  166.741  -42.773   13.793   -0.375 -122.459
2018 -166.257    4.243  -12.782    3.469  -45.302  175.348
2019  174.349 -159.330  -43.353   22.515   40.758  146.099
2020 -176.331   89.241  -18.568  -21.202   29.802  125.754
2021  168.940  -27.697  -39.063   -6.062  -35.580 -167.684
2022  168.625    9.311  -45.555    3.644  -26.222 -166.774
2023 -167.441   -2.877  -38.004   13.326  -13.828  179.901
2024 -168.943  168.429  -29.503    3.206  -12.317  177.750
2025  173.943 -162.589  -35.722   -3.088    4.150 -172.404
2026  157.270   -3.838  -38.765  -18.190   -0.178  178.906
2027  175.624   46.883  -50.117    4.389   -5.362 -167.499
2028  175.649  169.386  -46.859    0.110  -20.625  176.921
2029 -178.586  162.291  -37.097   -4.553  -23.585 -159.677
2030  169.459  152.868  -43.122   14.015  -17.785 -179.062
2031 -174.421 -166.138  -44.244   -9.256   27.753 -173.360
2032  177.703  176.428  -38.877    4.192  -16.057 -153.113
2033  167.414  176.002  -33.957  -21.854  -18.845 -172.194
2034  166.622 -172.579  -20.296   10.848   24.585  137.268
2035  175.910  175.976  -31.568   -0.847   46.400 -179.802
2036  175.644 -173.842  -26.552   -6.854   -0.698 -162.474
2037  167.553   11.870  -26.984  -12.792    9.889 -178.627
2038  158.418   23.182  -53.435   -5.726   11.506 -177.753
2039  166.028  -11.354  -14.253  -21.024   11.215 -165.418
2040  178.295 -175.567  -46.067   -2.181   57.636  171.822
2041  169.304  178.693  -32.406    8.413   13.803 -164.090
2042  175.183    3.405  -21.505    1.568   27.634  170.225
2043  178.905    1.164  -26.653  131.374  -34.334  140.689
2044 -177.690   -0.494  -35.401  -23.272   28.618 -154.725
2045 -168.507   30.067  -55.374   -0.647    8.540 -179.878
2046 -170.678  176.036  -34.138   18.006  -19.036  153.079
2047  167.526    2.965  -20.499   18.999    4.280  156.632
2048  170.803    1.080  -20.298   -3.915   -9.966  175.303
2049  174.514   26.695  -32.888  -13.275  -26.201  174.883
2050 -177.289  160.760  -31.922   22.647  -12.741  179.915
2051  172.912 -173.599  -36.019  -13.972  -18.713  169.761
2052  172.309   -2.875  -26.423  -12.615   -1.201 -169.165
2053  174.064   10.917  -36.541    9.896   -1.049 -165.695
2054  177.287 -169.072  -23.932  -13.456   32.702  154.058
2055 -173.065  -10.465  -24.703  -24.394    2.321  166.371
2056  175.048  -16.105  -18.561  -15.205   43.219 -165.895
2057  178.440   10.912  -23.155  -15.712   19.348  179.772
