  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
     4182        0.282        3.770            1      255.758      116.865      277.231
     4183        0.179        3.748            1      254.295      104.942      279.058
     4184        0.311        3.679            1      252.613       94.905      276.190
     4185        0.264        3.769            1      254.140      104.954      276.093
     4186        0.156        3.735            1      253.705       76.773      278.320
     4187        0.288        3.718            1      252.863       92.251      273.283
     4188        0.328        3.751            1      253.384       91.130      273.721
     4189        0.157        3.699            1      252.401       71.294      279.450
     4190        0.207        3.739            1      253.218       84.507      274.409
     4191        0.412        3.735            1      251.480       96.514      270.654
     4192        0.273        3.736            1      253.810       66.333      278.878
     4193        0.206        3.712            1      253.564       89.830      276.640
     4194        0.459        3.733            1      251.569      105.851      273.482
     4195        0.223        3.753            1      254.430       73.257      278.839
     4196        0.272        3.719            1      253.235       81.780      276.870
     4197        0.476        3.752            1      253.806       58.925      278.068
     4198        0.201        3.715            1      252.048       72.936      275.382
     4199        0.220        3.760            1      253.046       66.938      277.652
     4200        0.155        3.734            1      254.599       57.013      275.547
     4201        0.562        3.730            1      250.677       62.733      271.893
     4202        0.265        3.734            1      253.084       70.367      272.475
     4203        0.253        3.685            1      250.787       79.002      272.640
     4204        0.413        3.695            1      251.674       94.559      273.174
     4205        0.219        3.734            1      253.198       83.926      276.854
     4206        0.183        3.713            1      253.623       76.732      277.575
     4207        0.180        3.695            1      251.990      107.147      273.875
     4208        0.229        3.761            1      253.531       64.620      275.608
     4209        0.158        3.698            0      252.699       68.333      274.295
     4210        0.241        3.725            1      252.673       74.611      273.147
     4211        0.263        3.681            1      252.656       81.442      274.540
     4212        0.207        3.718            1      253.178       82.493      277.330
     4213        0.494        3.707            1      254.093       86.916      277.717
     4214        0.309        3.749            1      253.690      102.391      277.380
     4215        0.403        3.686            1      254.950       85.247      279.096
     4216        0.332        3.713            1      255.491       89.687      274.475
     4217        0.327        3.711            1      252.679       98.122      272.192
     4218        0.269        3.761            1      253.396      114.879      271.907
     4219        0.297        3.744            1      252.808      115.606      278.772
     4220        0.207        3.791            1      256.265      122.830      279.489
     4221        0.194        3.718            1      254.669      108.057      280.160
     4222        0.202        3.733            1      253.224      117.909      272.993
     4223        0.227        3.720            1      253.267      107.259      279.918
     4224        0.145        3.716            1      253.218      101.224      275.875
     4225        0.333        3.740            1      256.197       88.809      282.585
     4226        0.538        3.713            1      254.416       96.990      278.380
     4227        0.189        3.713            1      253.035       80.691      273.738
     4228        0.879        3.790            1      253.262      109.311      273.922
     4229        0.740        3.746            1      253.596       99.587      272.935
     4230        0.721        3.764            1      255.147      109.759      280.728
     4231        0.198        3.727            1      255.229       85.328      280.807
     4232        0.379        3.723            1      255.251       99.256      278.355
     4233        0.240        3.720            1      253.719      109.712      279.090
     4234        0.872        3.763            1      252.104       96.633      276.343
     4235        0.618        3.731            1      254.351       86.295      279.886
     4236        0.583        3.765            1      254.723       96.754      277.914
     4237        0.971        3.770            1      252.035      122.704      271.232
     4238        0.886        3.741            1      252.519      109.388      274.454
     4239        0.897        3.751            1      252.577      128.210      272.469
     4240        0.979        3.743            1      251.805      106.687      274.200
     4241        0.862        3.747            1      250.438      101.738      272.097
     4242        0.801        3.748            1      253.469      110.013      276.015
     4243        0.973        3.733            1      252.193       88.630      275.286
     4244        0.908        3.777            1      252.189       91.308      274.186
     4245        0.755        3.754            1      253.573       90.189      275.147
     4246        0.894        3.751            1      252.648       96.569      272.071
     4247        0.963        3.769            1      252.719      106.099      274.482
     4248        0.822        3.792            1      254.171      115.157      278.332
     4249        0.829        3.786            1      253.932      127.303      275.580
     4250        0.877        3.772            1      253.972      101.092      275.231
     4251        1.019        3.775            1      251.394       92.501      273.510
     4252        1.047        3.790            1      252.264      110.476      271.587
     4253        0.951        3.759            1      252.348       86.670      274.959
     4254        0.864        3.736            1      253.506       86.952      275.118
     4255        0.845        3.746            1      252.449      110.266      272.694
     4256        0.949        3.775            1      252.860       99.579      272.210
     4257        0.926        3.781            1      254.416      100.068      278.519
     4258        0.868        3.772            1      252.207       96.342      274.021
     4259        0.806        3.773            1      255.140       85.469      274.616
     4260        0.751        3.770            1      255.618      129.866      280.356
     4261        0.671        3.757            1      256.864      127.829      282.426
     4262        0.658        3.697            1      252.581      128.152      276.015
     4263        0.893        3.704            1      251.435      118.337      278.475
     4264        0.861        3.782            1      254.745      127.770      276.586
     4265        0.887        3.756            1      252.157      117.406      274.247
     4266        0.887        3.780            1      252.863      135.540      272.818
     4267        0.962        3.751            1      253.388      154.422      276.088
     4268        0.770        3.744            0      253.537      141.081      276.449
     4269        0.915        3.775            1      253.143      145.421      273.957
     4270        0.802        3.781            1      255.084      130.393      274.057
     4271        0.775        3.754            1      252.939      137.224      276.993
     4272        0.828        3.734            1      253.299      117.190      277.342
     4273        0.872        3.707            1      252.531      110.744      278.267
     4274        0.843        3.759            1      252.694      149.431      275.251
     4275        0.794        3.735            1      255.489      146.520      278.390
     4276        0.986        3.759            1      251.140      132.083      270.562
     4277        0.730        3.764            1      255.074      125.989      277.815
     4278        0.831        3.726            1      252.110      121.485      273.618
     4279        0.845        3.727            1      252.267      135.261      270.793
     4280        0.835        3.715            1      250.256      131.082      273.782
     4281        0.844        3.745            1      253.307      135.192      276.463
     4282        0.892        3.720            1      252.367      111.994      274.777
     4283        0.908        3.762            1      254.958      141.295      278.402
     4284        0.887        3.766            1      254.075      134.960      277.168
     4285        1.014        3.777            1      253.273      111.643      276.795
     4286        1.103        3.732            1      251.931      128.587      281.606
     4287        0.936        3.769            1      254.136      122.018      275.087
     4288        1.029        3.763            1      252.257      116.625      273.039
     4289        0.865        3.762            1      252.277      125.429      275.182
     4290        0.722        3.771            1      254.621      140.015      276.198
     4291        0.862        3.797            1      255.268      119.782      278.540
     4292        0.814        3.773            1      255.292      130.045      277.511
     4293        0.834        3.775            1      253.252       95.826      275.155
     4294        0.817        3.786            1      256.571      112.350      278.490
     4295        0.828        3.728            1      252.414      140.948      273.092
     4296        0.921        3.760            1      253.030      128.614      278.495
     4297        0.707        3.745            1      253.923      124.808      278.370
     4298        0.915        3.746            1      253.700      139.484      277.919
     4299        0.842        3.740            1      254.823      120.222      278.155
     4300        0.878        3.754            1      252.245      122.639      275.037
     4301        0.784        3.759            1      255.527      129.941      277.990
     4302        0.275        3.763            1      253.215      140.052      275.231
     4303        0.715        3.754            1      255.853      115.028      278.359
     4304        0.383        3.667            1      252.559      167.498      276.197
     4305        0.785        3.748            1      252.900      133.691      276.057
     4306        0.618        3.731            1      252.536      145.596      276.006
     4307        0.372        3.743            1      256.999      157.567      281.241
     4308        0.989        3.736            1      252.235      150.658      269.297
     4309        0.695        3.747            1      257.209      146.164      282.238
     4310        0.791        3.744            1      253.608      157.780      278.530
     4311        0.629        3.692            1      252.934      147.475      276.438
     4312        0.223        3.734            1      254.381      146.050      278.163
     4313        0.133        3.720            1      253.950      130.262      279.383
     4314        0.271        3.742            1      254.233      143.669      277.674
     4315        0.548        3.734            1      254.652      137.436      280.414
     4316        0.196        3.731            1      253.482      128.581      276.203
     4317        0.229        3.677            1      251.276      153.039      276.151
     4318        0.256        3.780            1      255.326      162.966      278.373
     4319        0.208        3.710            1      252.661      136.309      276.335
     4320        0.268        3.740            1      254.826      155.563      274.244
     4321        0.547        3.707            1      254.091      186.404      278.132
     4322        0.750        3.746            1      253.636      159.077      274.714
     4323        0.906        3.760            1      253.652      153.032      274.715
     4324        0.958        3.751            1      253.915      158.528      278.913
     4325        1.025        3.771            1      252.060      142.275      271.713
     4326        0.960        3.695            0      250.920      142.032      272.650
     4327        0.400        3.717            1      254.604      145.273      277.641
     4328        0.873        3.779            1      254.152      160.944      275.254
     4329        0.931        3.763            1      253.004      128.133      276.305
     4330        1.023        3.723            1      251.930      119.804      274.024
     4331        0.834        3.763            1      254.518      131.234      277.013
     4332        0.744        3.801            1      257.008      116.545      278.983
     4333        1.161        3.798            1      253.005       97.840      271.695
     4334        0.998        3.755            1      253.122      112.249      273.352
     4335        0.997        3.732            1      251.303      106.657      275.193
     4336        0.988        3.771            1      253.888      124.161      275.769
     4337        0.953        3.780            1      252.547      158.774      272.882
     4338        0.973        3.752            1      253.111      140.055      272.829
     4339        0.819        3.738            1      251.549      146.851      271.377
     4340        0.746        3.747            1      253.952      149.828      275.263
     4341        0.922        3.763            1      252.971      139.453      275.323
     4342        0.864        3.757            1      255.805      143.391      281.131
     4343        0.851        3.726            1      253.244      120.755      275.408
     4344        0.878        3.780            1      254.663      118.350      272.079
     4345        0.968        3.740            1      252.603      133.520      274.268
     4346        0.982        3.780            1      252.218      124.019      270.728
     4347        0.834        3.715            1      252.001      126.018      275.811
     4348        0.996        3.762            1      252.678      123.061      277.966
     4349        0.939        3.781            1      253.661      135.381      275.004
     4350        0.928        3.744            1      252.105      102.519      275.081
     4351        0.910        3.738            1      252.399      130.562      274.201
     4352        0.763        3.733            1      253.763      139.307      274.927
     4353        0.857        3.756            1      252.397      102.709      277.401
     4354        0.706        3.744            1      253.320      116.842      275.895
     4355        0.873        3.748            1      254.694      134.036      277.337
     4356        1.012        3.762            1      251.262      111.653      272.455
     4357        0.922        3.747            1      253.886      124.844      278.334
     4358        0.892        3.759            1      254.557      129.381      280.718
     4359        0.993        3.797            1      254.241      127.747      274.384
     4360        0.889        3.733            1      253.554      119.409      277.876
     4361        0.994        3.766            1      253.000      112.978      279.909
     4362        0.868        3.747            1      255.498      147.064      278.826
     4363        0.865        3.776            1      253.913      138.038      276.887
     4364        0.836        3.746            1      253.764      123.626      278.119
     4365        0.873        3.726            1      252.205      112.648      276.729
     4366        0.921        3.729            1      250.703      115.293      271.527
     4367        0.879        3.752            1      252.044      126.410      272.260
     4368        0.874        3.728            1      252.727      125.751      275.967
     4369        0.891        3.746            1      254.010      119.566      277.789
     4370        0.994        3.767            1      252.452      125.719      272.566
     4371        0.945        3.741            1      250.572      112.102      275.991
     4372        1.046        3.750            1      252.195      119.114      275.645
     4373        0.938        3.785            1      253.219      142.355      274.931
     4374        0.813        3.762            1      254.634      149.100      278.940
     4375        0.749        3.761            1      253.264      151.448      276.084
     4376        0.953        3.773            1      253.402      152.666      275.650
     4377        1.040        3.756            1      252.291      139.174      274.624
     4378        0.917        3.713            1      253.765      116.653      277.356
     4379        1.030        3.806            1      255.321      132.403      277.720
     4380        0.984        3.759            1      253.101      117.535      275.328
     4381        1.161        3.755            1      252.425      142.271      273.261
     4382        1.028        3.748            1      252.304      125.371      275.579
     4383        0.900        3.757            1      253.482      128.785      277.221
     4384        0.847        3.764            1      254.060      149.850      281.208
     4385        0.891        3.731            1      251.840      137.982      275.694
     4386        0.794        3.730            1      253.434      161.983      281.007
     4387        0.780        3.724            1      253.693      143.028      278.786
     4388        0.744        3.751            1      252.501      140.283      275.832
     4389        0.785        3.741            1      253.167      133.760      278.926
     4390        0.842        3.767            1      253.053      156.316      277.968
     4391        0.934        3.770            1      253.295      181.298      279.224
     4392        0.711        3.738            1      252.735      141.198      276.504
     4393        0.731        3.745            1      254.244      144.857      278.698
     4394        0.790        3.755            1      252.741      137.343      276.386
     4395        0.692        3.739            1      253.299      106.031      274.763
     4396        0.175        3.723            1      255.377      116.656      280.486
     4397        0.202        3.773            1      254.789      128.896      279.777
     4398        0.240        3.744            1      253.726      171.544      274.519
     4399        0.336        3.747            1      255.232      147.968      279.230
     4400        0.890        3.744            1      253.416      143.877      275.516
     4401        0.878        3.762            1      253.770      144.298      276.223
     4402        0.733        3.696            1      252.840      140.925      274.378
     4403        0.771        3.723            1      253.990      140.784      280.870
     4404        0.706        3.732            1      254.190      178.314      279.418
     4405        1.003        3.754            1      251.547      140.001      270.553
     4406        0.638        3.755            1      253.840      133.811      277.892
     4407        0.765        3.726            1      252.223      164.560      276.464
     4408        1.073        3.780            1      253.381      169.524      274.247
     4409        0.890        3.785            1      255.275      172.154      274.185
     4410        0.816        3.768            1      253.347      181.710      276.977
     4411        0.881        3.767            1      253.933      170.338      277.022
     4412        1.018        3.756            1      251.216      168.003      275.137
     4413        0.780        3.779            1      254.091      132.820      275.044
     4414        0.848        3.763            1      253.191      116.502      276.876
     4415        0.931        3.738            1      252.012      134.406      273.764
     4416        0.838        3.762            1      252.919      105.690      276.112
     4417        0.932        3.775            1      253.443      139.765      271.757
     4418        0.306        3.746            1      252.605      125.223      273.744
     4419        0.274        3.746            1      254.801      123.960      279.829
     4420        0.269        3.750            1      255.421      123.928      280.792
     4421        0.215        3.753            1      253.075      128.643      278.349
     4422        0.232        3.679            1      250.816      109.347      274.908
     4423        0.266        3.720            1      255.601      128.270      280.617
     4424        0.589        3.727            1      254.494      158.781      280.598
     4425        0.909        3.722            1      251.107      130.025      274.486
     4426        0.895        3.749            1      252.392      128.268      276.104
     4427        0.713        3.699            1      253.214      130.111      276.138
     4428        1.001        3.787            1      253.204      133.642      273.022
     4429        0.326        3.781            1      256.791      143.236      281.660
     4430        0.808        3.719            1      252.009      154.785      273.645
     4431        0.834        3.744            1      253.442      136.615      272.928
     4432        0.678        3.752            1      255.051      133.223      276.492
     4433        0.859        3.807            1      253.369      117.933      275.746
     4434        0.862        3.778            1      255.254      116.830      278.462
     4435        0.699        3.710            1      252.366      148.898      277.518
     4436        0.719        3.752            1      253.812      146.375      273.252
     4437        0.842        3.716            1      254.216      118.605      275.938
     4438        1.078        3.810            1      253.407      129.156      274.417
     4439        0.862        3.760            1      254.198      148.213      274.861
     4440        0.838        3.751            1      253.004      109.145      276.142
     4441        0.833        3.754            1      255.211      111.723      275.206
     4442        0.716        3.738            1      253.308      112.801      275.898
     4443        0.981        3.721            1      251.325      128.172      274.695
     4444        0.955        3.746            1      252.240      128.662      277.083
     4445        0.905        3.715            1      252.306      113.809      277.105
     4446        0.985        3.775            1      254.937      114.447      279.481
     4447        1.049        3.742            0      250.268      106.402      269.119
     4448        0.892        3.738            1      252.420      114.241      275.430
     4449        0.963        3.737            1      250.839      137.470      272.501
     4450        0.890        3.758            1      253.653      110.570      275.076
     4451        0.780        3.757            1      255.099      114.492      278.243
     4452        0.978        3.819            1      254.939      143.302      274.280
     4453        0.734        3.747            1      252.714      134.723      275.008
     4454        0.965        3.782            1      253.117      110.312      272.777
     4455        0.920        3.787            1      252.087      129.139      274.323
     4456        0.973        3.770            1      252.239      174.088      274.359
     4457        0.841        3.767            1      253.202      174.767      275.881
     4458        0.905        3.787            1      254.028      157.441      272.790
     4459        0.918        3.760            1      252.072      128.483      275.889
     4460        0.875        3.745            1      252.089      125.147      273.114
     4461        0.906        3.741            1      251.382      155.683      271.309
     4462        0.815        3.758            1      254.410      170.361      276.684
     4463        0.555        3.718            1      253.555      162.221      280.598
     4464        0.851        3.778            1      254.277      154.983      276.340
     4465        0.926        3.755            1      251.195      101.637      273.492
     4466        0.849        3.754            1      253.305      135.787      275.877
     4467        1.422        3.736            1      254.703      130.823      281.209
     4468        1.375        3.754            0      252.797      145.804      274.068
     4469        1.393        3.795            1      254.808      118.035      276.605
     4470        1.412        3.794            1      253.928      120.994      274.883
     4471        1.433        3.743            1      253.621      101.052      277.657
     4472        1.363        3.800            1      254.851      115.741      274.872
     4473        1.064        3.753            1      251.662      139.117      274.873
     4474        0.779        3.742            1      253.671      124.915      277.427
     4475        0.848        3.728            1      253.950      125.641      275.967
     4476        0.873        3.783            1      254.599      105.282      274.845
     4477        0.791        3.762            1      254.152      139.813      275.822
     4478        0.884        3.744            1      251.420      110.057      270.984
     4479        0.815        3.748            1      254.058      128.724      276.750
     4480        0.982        3.733            1      253.244      109.909      276.409
     4481        0.767        3.733            1      252.940      124.752      278.050
     4482        1.030        3.805            0      255.209      139.358      274.205
     4483        0.794        3.771            1      254.193      108.607      275.644
     4484        0.745        3.735            1      253.425      134.970      276.332
     4485        0.815        3.733            1      252.635      144.297      277.269
     4486        0.541        3.718            1      253.409      126.272      278.053
     4487        0.654        3.696            1      252.130      154.040      275.967
     4488        0.500        3.758            0      256.907      159.971      282.477
     4489        0.564        3.747            1      257.058      146.026      280.788
     4490        0.369        3.713            1      254.551      145.230      281.264
     4491        0.177        3.731            1      255.703      159.221      277.585
     4492        0.278        3.735            1      255.495      140.142      280.372
     4493        0.260        3.759            1      253.514      170.619      274.755
     4494        0.428        3.727            1      250.248      135.331      271.354
     4495        0.313        3.779            1      254.127      120.465      273.438
     4496        0.311        3.713            1      254.388      122.069      276.804
     4497        0.377        3.735            1      253.001      141.121      272.703
     4498        0.343        3.739            1      252.841      127.737      273.735
     4499        0.295        3.756            1      252.398      128.108      274.279
     4500        0.427        3.705            0      252.175      122.594      280.370
     4501        0.414        3.748            1      254.480      136.106      275.955
     4502        0.386        3.739            1      252.010      119.324      274.658
     4503        0.301        3.746            1      252.543      141.808      275.334
     4504        0.505        3.732            1      253.269      129.107      274.608
     4505        0.524        3.756            1      252.937      130.092      274.433
     4506        0.386        3.719            1      252.407      140.327      273.189
     4507        0.291        3.733            1      252.025      148.283      272.413
     4508        0.378        3.743            1      251.440       99.113      273.011
     4509        0.385        3.761            1      252.987      116.339      271.516
     4510        0.209        3.759            1      254.163      125.960      277.860
     4511        0.473        3.739            1      253.802      118.800      279.638
     4512        0.305        3.770            1      253.603      111.940      275.116
     4513        0.373        3.744            1      254.409      116.862      275.487
     4514        0.386        3.776            1      253.421      101.903      275.479
     4515        0.395        3.786            1      254.678      117.182      274.773
     4516        0.436        3.726            1      253.849       99.348      277.406
     4517        0.385        3.744            1      252.910      108.246      271.582
     4518        0.212        3.770            1      253.720      113.186      271.989
     4519        0.339        3.750            1      252.477      110.432      271.641
     4520        0.402        3.781            1      252.614      105.850      270.338
     4521        0.339        3.755            1      252.562       79.388      275.141
     4522        0.296        3.718            1      251.924       91.395      274.687
     4523        0.460        3.764            1      254.828      109.575      276.237
     4524        0.434        3.727            0      252.451      139.578      273.751
     4525        0.220        3.741            1      251.455      133.151      275.248
     4526        0.520        3.737            1      252.721      142.372      273.567
     4527        0.336        3.743            1      251.918      139.381      272.359
     4528        0.310        3.722            1      253.084      109.528      274.186
     4529        0.424        3.693            1      252.044      122.991      274.782
     4530        0.395        3.752            1      252.696      118.669      273.509
     4531        0.244        3.714            1      253.090      139.836      274.459
     4532        0.231        3.705            1      253.127      106.084      278.797
     4533        0.172        3.714            1      254.093       87.113      277.667
     4534        0.184        3.736            1      253.311      121.838      278.965
     4535        0.163        3.758            1      253.664      127.670      276.057
     4536        0.272        3.737            1      254.570      125.909      278.474
     4537        0.307        3.757            1      253.738       98.914      276.054
     4538        0.305        3.717            1      251.969      107.314      275.396
     4539        0.252        3.723            1      251.985      121.010      276.373
     4540        0.446        3.734            1      252.204      109.564      274.827
     4541        0.256        3.746            0      252.882       90.377      275.596
     4542        0.293        3.734            1      253.269       62.245      275.602
     4543        0.456        3.749            1      251.887      106.534      275.196
     4544        0.341        3.760            1      253.416      110.999      279.097
     4545        0.456        3.754            1      253.216       95.571      272.747
     4546        0.353        3.748            1      253.400       91.726      273.808
     4547        0.337        3.756            1      252.930       71.196      273.928
     4548        0.230        3.772            1      254.831       59.373      278.007
     4549        0.284        3.718            1      251.702       81.097      274.362
     4550        0.409        3.759            1      252.342       96.579      274.049
     4551        0.376        3.789            1      253.883       75.229      275.870
     4552        0.334        3.736            1      252.628      100.416      277.785
     4553        0.321        3.760            1      253.172      103.498      271.684
     4554        0.338        3.779            1      253.387      110.342      276.081
     4555        0.333        3.767            1      253.851       91.560      276.415
     4556        0.347        3.745            1      253.824      127.581      276.293
     4557        0.332        3.753            1      251.136       93.210      273.625
     4558        0.479        3.749            1      253.495      114.530      278.007
     4559        0.394        3.728            1      253.056       97.337      273.624
     4560        0.408        3.743            1      251.128       96.674      271.984
     4561        0.244        3.708            1      253.044      105.029      273.918
     4562        0.512        3.808            1      253.454       95.518      275.698
     4563        0.514        3.769            1      253.471      104.847      272.874
     4564        0.527        3.736            1      251.994      129.400      275.029
     4565        0.366        3.781            1      254.020       92.467      275.599
     4566        0.304        3.786            1      252.954       89.950      274.885
     4567        0.412        3.760            1      254.343       97.823      278.896
     4568        0.413        3.734            1      251.081      111.398      272.797
     4569        0.254        3.738            1      253.306       93.243      272.601
     4570        0.338        3.734            1      255.428      112.475      278.785
     4571        0.397        3.736            1      251.955      120.664      275.255
     4572        0.289        3.753            1      253.779       98.167      274.394
     4573        0.250        3.730            1      252.759       91.521      273.647
     4574        0.318        3.730            1      253.731      119.124      277.504
     4575        0.312        3.748            1      252.881      129.534      274.060
     4576        0.211        3.741            1      252.193      112.013      274.868
     4577        0.262        3.766            1      252.547      146.345      274.167
     4578        0.261        3.748            1      252.686      118.970      271.026
     4579        0.370        3.712            1      251.990      123.049      274.233
     4580        0.252        3.762            1      253.827      125.875      277.480
     4581        0.316        3.730            1      253.088      120.552      273.512
     4582        0.185        3.699            1      252.910      106.404      277.740
     4583        0.347        3.732            1      251.449      114.134      276.444
     4584        0.382        3.751            1      253.022       96.080      273.575
     4585        0.362        3.763            1      253.590      105.109      277.527
     4586        0.377        3.740            1      254.723      117.168      278.007
     4587        0.289        3.728            1      252.054      100.722      275.232
     4588        0.544        3.764            1      252.819      139.299      274.145
     4589        0.369        3.759            1      252.249       90.923      272.763
     4590        0.354        3.759            1      254.177       98.640      276.274
     4591        0.278        3.739            1      253.855      115.903      277.545
     4592        0.402        3.758            1      253.243      132.858      272.835
     4593        0.256        3.723            1      252.029      139.192      274.482
     4594        0.380        3.723            1      251.677      118.138      270.675
     4595        0.302        3.734            1      253.874       74.896      274.202
     4596        0.337        3.743            0      252.984      101.759      276.389
     4597        0.434        3.787            1      253.655      109.314      273.637
     4598        0.340        3.737            1      252.542      132.088      277.513
     4599        0.227        3.750            1      253.244      127.788      279.848
     4600        0.330        3.753            1      255.260      110.497      276.198
     4601        0.369        3.772            1      253.463      121.646      271.797
     4602        0.353        3.757            1      252.046      136.158      273.312
     4603        0.324        3.714            1      252.771      142.727      271.871
     4604        0.366        3.772            1      253.627      150.791      274.857
     4605        0.326        3.752            1      253.439      124.911      278.998
     4606        0.451        3.746            1      253.209      142.387      273.545
     4607        0.427        3.720            1      254.924      152.751      278.941
     4608        0.460        3.707            1      250.458      157.222      273.223
     4609        0.442        3.748            1      254.442      149.121      276.883
     4610        0.487        3.739            1      253.911      128.866      272.008
     4611        0.326        3.724            1      252.415       95.660      275.824
     4612        0.469        3.752            1      252.945      102.395      277.089
     4613        0.253        3.768            1      253.349       98.088      274.482
     4614        0.316        3.755            1      253.533      120.256      274.862
     4615        0.420        3.740            1      252.853      114.565      272.892
     4616        0.385        3.714            1      251.542       78.661      269.118
     4617        0.289        3.765            1      253.578       96.350      274.397
     4618        0.411        3.755            1      251.123       86.522      273.167
     4619        0.241        3.724            1      254.255      102.295      274.931
     4620        0.340        3.704            1      252.494       93.131      276.689
     4621        0.433        3.772            1      254.530       85.434      275.959
     4622        0.351        3.762            1      254.024      100.324      274.758
     4623        0.320        3.755            1      254.726      122.853      277.141
     4624        0.237        3.742            1      253.201       84.864      275.308
     4625        0.197        3.722            1      253.039       99.153      274.318
     4626        0.390        3.758            1      255.419       78.618      275.088
     4627        0.341        3.729            1      253.668       91.043      277.913
     4628        0.293        3.748            1      252.633      116.931      272.150
     4629        0.320        3.749            1      251.716      122.861      273.965
     4630        0.277        3.715            1      251.759      124.208      273.615
     4631        0.326        3.731            1      253.048       86.634      272.549
     4632        0.320        3.749            1      253.699       96.487      277.884
     4633        0.343        3.734            1      252.501      104.133      273.650
     4634        0.310        3.763            1      254.833       83.897      277.389
     4635        0.321        3.735            1      253.068      113.977      277.929
     4636        0.384        3.740            1      252.256      110.126      273.003
     4637        0.367        3.731            1      252.988      121.759      274.090
     4638        0.252        3.744            1      253.789      120.141      275.157
     4639        0.439        3.750            1      251.927      112.133      276.081
     4640        0.368        3.702            1      252.251       73.207      274.722
     4641        0.289        3.737            1      255.097       70.365      277.861
     4642        0.308        3.730            1      252.098       82.141      271.352
     4643        0.413        3.713            1      251.392       99.501      271.092
     4644        0.485        3.756            1      254.863       77.233      276.494
     4645        0.284        3.714            1      250.638       84.539      271.380
     4646        0.277        3.756            1      254.485       66.000      273.803
     4647        0.315        3.730            1      253.748       90.726      276.857
     4648        0.261        3.735            1      253.540       63.437      276.783
     4649        0.340        3.717            1      252.027       78.514      272.127
     4650        0.295        3.742            1      253.601       81.365      274.199
     4651        0.381        3.745            1      254.455       62.280      277.646
     4652        0.355        3.733            1      252.233       90.679      276.032
     4653        0.461        3.724            1      253.520       79.676      277.197
     4654        0.347        3.730            1      255.815       90.127      279.587
     4655        0.579        3.718            1      251.711      100.954      276.135
     4656        0.389        3.777            1      252.274       86.046      275.973
     4657        0.572        3.710            1      251.292       87.845      271.024
     4658        0.312        3.686            1      250.638       88.070      273.179
     4659        0.278        3.703            1      251.873      108.558      276.547
     4660        0.379        3.711            1      250.031      124.035      274.937
     4661        0.512        3.752            1      252.633      118.985      273.461
     4662        0.606        3.768            1      251.264      106.278      270.101
     4663        0.338        3.714            1      253.713      170.119      281.437
     4664        0.343        3.733            1      252.736      136.552      273.734
     4665        0.387        3.745            1      252.340      101.251      270.843
     4666        0.376        3.713            0      251.692       97.167      272.931
     4667        0.346        3.750            1      252.145       97.446      275.154
     4668        0.441        3.724            1      250.590       96.590      268.866
     4669        0.389        3.784            1      253.422       85.992      272.510
     4670        0.263        3.759            1      254.527      103.213      278.745
     4671        0.406        3.711            1      251.637       90.339      275.763
     4672        0.398        3.797            1      255.065      145.107      276.618
     4673        0.366        3.724            1      253.549      109.684      276.863
     4674        0.403        3.754            1      253.083       78.749      275.262
     4675        0.236        3.754            1      252.791       90.307      278.131
     4676        0.353        3.741            1      252.353       87.231      275.632
     4677        0.376        3.717            1      252.785       73.781      277.259
     4678        0.394        3.734            1      253.446       87.368      276.463
     4679        0.389        3.741            1      252.448       89.246      271.685
     4680        0.348        3.751            1      253.973       80.999      276.429
     4681        0.434        3.777            1      253.153       93.655      273.253
     4682        0.385        3.736            1      251.796       98.518      272.057
     4683        0.324        3.768            1      254.519       88.900      275.749
     4684        0.403        3.754            1      251.543      109.754      271.235
     4685        0.332        3.745            1      251.159       90.044      274.481
     4686        0.334        3.762            0      253.796      127.530      273.020
     4687        0.306        3.748            1      254.170      140.673      278.759
